Order ID,Category,Sub Category,Region,City,State,Sales,Cost,Quantity,Profit,Profit Margin %,Discount,Order Date,,,,,,,,
ORD00580,Food Grains,Atta & Flour,South,Markapur,Andhra Pradesh,9029,6495.78,36,2533.22,28.06,0.266,1/4/2023,,,,,,,,
ORD00581,Oil & Masala,Edible Oil & Ghee,West,Kadiri,Andhra Pradesh,9026,7016.9,36,2009.1,22.26,0.274,5/28/2023,,,,,,,,
ORD00582,Oil & Masala,Spices,West,Dharmavaram,Andhra Pradesh,9023,7070.53,36,1952.47,21.64,0.271666667,10/14/2024,,,,,,,,
ORD00583,Snacks,Chocolates,East,Dhone,Andhra Pradesh,9011,6768.66,36,2242.34,24.88,0.275,1/13/2024,,,,,,,,
ORD00584,Fruits & Veggies,Organic Vegetables,East,Eluru,Andhra Pradesh,9010,7080.41,36,1929.59,21.42,0.246666667,4/30/2024,,,,,,,,
ORD00585,"Eggs, Meat & Fish",Mutton,South,Vellore,Andhra Pradesh,9008,6424.96,36,2583.04,28.67,0.268,11/3/2024,,,,,,,,
ORD00586,Food Grains,Dals & Pulses,West,Prakasham,Andhra Pradesh,8998,6903.28,36,2094.72,23.28,0.265,4/3/2022,,,,,,,,
ORD00587,Bakery,Breads & Buns,West,Kanyakumari,Andhra Pradesh,8993,6876.17,36,2116.83,23.54,0.25,10/7/2023,,,,,,,,
ORD00588,Bakery,Biscuits,East,Thanda,Andhra Pradesh,8985,6514.98,36,2470.02,27.49,0.248333333,3/19/2024,,,,,,,,
ORD00589,Oil & Masala,Spices,West,Markapur,Andhra Pradesh,8975,7426.08,36,1548.92,17.26,0.208571429,4/7/2024,,,,,,,,
ORD00590,Oil & Masala,Edible Oil & Ghee,South,Nandyal,Andhra Pradesh,8969,5966.67,36,3002.33,33.47,0.248,2/7/2023,,,,,,,,
ORD00591,Snacks,Chocolates,East,Vellore,Andhra Pradesh,8966,5992.33,36,2973.67,33.17,0.26,4/23/2024,,,,,,,,
ORD00592,"Eggs, Meat & Fish",Eggs,East,Anathapuram,Andhra Pradesh,8956,6635.13,36,2320.87,25.91,0.258333333,4/2/2023,,,,,,,,
ORD00593,Bakery,Biscuits,West,Eluru,Andhra Pradesh,8955,7113.66,36,1841.34,20.56,0.213333333,11/1/2022,,,,,,,,
ORD00594,Food Grains,Rice,West,Viluppuram,Andhra Pradesh,8945,6738.84,36,2206.16,24.66,0.236666667,9/14/2022,,,,,,,,
ORD00595,Bakery,Breads & Buns,Central,Kanyakumari,Andhra Pradesh,8942,6805.61,36,2136.39,23.89,0.236666667,9/14/2023,,,,,,,,
ORD00596,"Eggs, Meat & Fish",Mutton,East,Eluru,Andhra Pradesh,8924,6198.51,36,2725.49,30.54,0.196,1/12/2022,,,,,,,,
ORD00597,Fruits & Veggies,Fresh Vegetables,Central,Eluru,Andhra Pradesh,8924,7695.16,36,1228.84,13.77,0.24,4/25/2022,,,,,,,,
ORD00598,Food Grains,Organic Staples,East,Adoni,Andhra Pradesh,8919,7395.63,36,1523.37,17.08,0.183333333,3/9/2024,,,,,,,,
ORD00599,Bakery,Cakes,West,Viluppuram,Andhra Pradesh,8905,6472.23,36,2432.77,27.32,0.226666667,10/9/2022,,,,,,,,
ORD00600,Beverages,Health Drinks,West,Kanyakumari,Andhra Pradesh,8894,6986.85,36,1907.15,21.44,0.245,12/18/2023,,,,,,,,
ORD00601,Food Grains,Dals & Pulses,East,Ramanadhapuram,Andhra Pradesh,8892,6269.73,36,2622.27,29.49,0.18,5/7/2023,,,,,,,,
ORD00602,Beverages,Health Drinks,Central,Guntur,Andhra Pradesh,8891,6943.02,36,1947.98,21.91,0.291666667,3/23/2023,,,,,,,,
ORD00603,Food Grains,Atta & Flour,West,Dhone,Andhra Pradesh,8881,6437.85,36,2443.15,27.51,0.26,1/25/2022,,,,,,,,
ORD00604,Fruits & Veggies,Fresh Fruits,Central,Anathapuram,Andhra Pradesh,8868,6522.35,35,2345.65,26.45,0.23,3/15/2024,,,,,,,,
ORD00605,Food Grains,Dals & Pulses,West,Eluru,Andhra Pradesh,8862,6647.13,35,2214.87,24.99,0.238,11/24/2024,,,,,,,,
ORD00606,Fruits & Veggies,Organic Fruits,East,Ramanadhapuram,Andhra Pradesh,8861,5549.14,35,3311.86,37.38,0.221666667,2/23/2022,,,,,,,,
ORD00607,Fruits & Veggies,Organic Vegetables,Central,Anathapuram,Andhra Pradesh,8859,6618.38,35,2240.62,25.29,0.235,12/12/2023,,,,,,,,
ORD00608,"Eggs, Meat & Fish",Mutton,South,Markapur,Andhra Pradesh,8850,7072.33,35,1777.67,20.09,0.226,7/2/2023,,,,,,,,
ORD00609,Food Grains,Organic Staples,West,Viluppuram,Andhra Pradesh,8835,6498.69,35,2336.31,26.44,0.276666667,12/3/2024,,,,,,,,
ORD00610,"Eggs, Meat & Fish",Chicken,Central,Kadiri,Andhra Pradesh,8829,6687.69,35,2141.31,24.25,0.252,3/16/2022,,,,,,,,
ORD00611,Food Grains,Rice,East,Thanda,Andhra Pradesh,8828,6416.01,35,2411.99,27.32,0.25,2/24/2024,,,,,,,,
ORD00612,Oil & Masala,Spices,East,Markapur,Andhra Pradesh,8827,6573.55,35,2253.45,25.53,0.266,5/21/2022,,,,,,,,
ORD00613,Beverages,Health Drinks,West,Kadiri,Andhra Pradesh,8797,5987.56,35,2809.44,31.94,0.205,3/26/2022,,,,,,,,
ORD00614,"Eggs, Meat & Fish",Chicken,West,Vizag,Andhra Pradesh,8795,7067.23,35,1727.77,19.64,0.24375,12/20/2023,,,,,,,,
ORD00615,Snacks,Noodles,East,Ballari,Andhra Pradesh,8793,5979.02,35,2813.98,32,0.216,3/17/2023,,,,,,,,
ORD00616,Bakery,Biscuits,Central,Adoni,Andhra Pradesh,8780,6816.34,35,1963.66,22.37,0.155,12/18/2022,,,,,,,,
ORD00617,Snacks,Chocolates,Central,Nelluru,Andhra Pradesh,8771,6856.8,35,1914.2,21.82,0.228333333,6/2/2023,,,,,,,,
ORD00618,"Eggs, Meat & Fish",Mutton,Central,Kanyakumari,Andhra Pradesh,8765,6022.94,35,2742.06,31.28,0.258,12/4/2023,,,,,,,,
ORD00619,Bakery,Biscuits,East,Nelluru,Andhra Pradesh,8757,6763.1,35,1993.9,22.77,0.208333333,3/8/2023,,,,,,,,
ORD00620,Oil & Masala,Masalas,West,Eluru,Andhra Pradesh,8751,6654.28,35,2096.72,23.96,0.186,2/5/2024,,,,,,,,
ORD00621,Food Grains,Organic Staples,East,Kodmur,Andhra Pradesh,8750,6846.92,35,1903.08,21.75,0.262,4/29/2022,,,,,,,,
ORD00622,Beverages,Soft Drinks,South,Nelluru,Andhra Pradesh,8728,7171.18,35,1556.82,17.84,0.22,11/1/2024,,,,,,,,
ORD00623,"Eggs, Meat & Fish",Fish,East,Ramanadhapuram,Andhra Pradesh,8727,7076.57,35,1650.43,18.91,0.21,8/25/2023,,,,,,,,
ORD00624,Food Grains,Rice,East,Ballari,Andhra Pradesh,8721,6159.46,35,2561.54,29.37,0.233333333,5/10/2024,,,,,,,,
ORD00625,Snacks,Noodles,South,Kurnool,Andhra Pradesh,8713,6497.95,35,2215.05,25.42,0.228333333,11/6/2024,,,,,,,,
ORD00626,Oil & Masala,Masalas,East,Guntur,Andhra Pradesh,8713,5935.05,35,2777.95,31.88,0.208,12/16/2023,,,,,,,,
ORD00627,Food Grains,Atta & Flour,Central,Adoni,Andhra Pradesh,8707,6387.39,35,2319.61,26.64,0.245,2/6/2023,,,,,,,,
ORD00628,Snacks,Noodles,South,Cumbum,Andhra Pradesh,8706,5945.79,35,2760.21,31.7,0.214285714,5/14/2023,,,,,,,,
ORD00629,Beverages,Soft Drinks,West,Vellore,Andhra Pradesh,8696,6982.91,35,1713.09,19.7,0.217142857,2/25/2023,,,,,,,,
ORD00630,Oil & Masala,Spices,Central,Ramanadhapuram,Andhra Pradesh,8684,6397.41,35,2286.59,26.33,0.22,8/2/2023,,,,,,,,
ORD00631,Bakery,Breads & Buns,East,Visakhapatnam,Andhra Pradesh,8681,6591.27,35,2089.73,24.07,0.228333333,9/22/2022,,,,,,,,
ORD00632,"Eggs, Meat & Fish",Mutton,East,Viluppuram,Andhra Pradesh,8680,7472.81,35,1207.19,13.91,0.246,10/18/2024,,,,,,,,
ORD00633,Food Grains,Rice,East,Ramanadhapuram,Andhra Pradesh,8664,6219.32,35,2444.68,28.22,0.198333333,8/19/2022,,,,,,,,
ORD00634,Beverages,Soft Drinks,East,Adoni,Andhra Pradesh,8663,6021.13,35,2641.87,30.5,0.16,3/11/2022,,,,,,,,
ORD00635,Fruits & Veggies,Fresh Vegetables,West,Adoni,Andhra Pradesh,8656,7191.54,35,1464.46,16.92,0.216666667,1/3/2023,,,,,,,,
ORD00636,Snacks,Noodles,West,Kanyakumari,Andhra Pradesh,8648,6636.04,35,2011.96,23.27,0.166666667,11/20/2023,,,,,,,,
ORD00637,Bakery,Breads & Buns,Central,Dhone,Andhra Pradesh,8647,5367.3,35,3279.7,37.93,0.22,11/25/2024,,,,,,,,
ORD00638,Food Grains,Rice,West,Kanyakumari,Andhra Pradesh,8642,6441.73,35,2200.27,25.46,0.2,5/14/2024,,,,,,,,
ORD00639,Oil & Masala,Masalas,West,Adoni,Andhra Pradesh,8638,6558.14,35,2079.86,24.08,0.25,5/11/2023,,,,,,,,
ORD00640,Oil & Masala,Edible Oil & Ghee,Central,Krishnagiri,Andhra Pradesh,8637,6580.54,35,2056.46,23.81,0.227142857,2/20/2022,,,,,,,,
ORD00641,Oil & Masala,Edible Oil & Ghee,East,Cumbum,Andhra Pradesh,8635,6180.07,35,2454.93,28.43,0.22,11/12/2023,,,,,,,,
ORD00642,"Eggs, Meat & Fish",Chicken,East,Kanyakumari,Andhra Pradesh,8628,5959.68,35,2668.32,30.93,0.198,10/24/2022,,,,,,,,
ORD00643,Bakery,Breads & Buns,Central,Kodmur,Andhra Pradesh,8627,6618.72,35,2008.28,23.28,0.246666667,6/29/2022,,,,,,,,
ORD00644,"Eggs, Meat & Fish",Fish,East,Cumbum,Andhra Pradesh,8622,6184.63,34,2437.37,28.27,0.256,1/22/2022,,,,,,,,
ORD00645,"Eggs, Meat & Fish",Eggs,West,Dhone,Andhra Pradesh,8620,6844.05,34,1775.95,20.6,0.194285714,3/15/2024,,,,,,,,
ORD00646,Food Grains,Organic Staples,West,Kurnool,Andhra Pradesh,8606,5876.6,34,2729.4,31.72,0.226,12/4/2024,,,,,,,,
ORD00647,Food Grains,Organic Staples,Central,Kurnool,Andhra Pradesh,8593,6845.16,34,1747.84,20.34,0.228333333,7/17/2022,,,,,,,,
ORD00648,Oil & Masala,Spices,West,Ballari,Andhra Pradesh,8589,7053.4,34,1535.6,17.88,0.225714286,5/29/2022,,,,,,,,
ORD00649,Oil & Masala,Spices,East,Ongole,Andhra Pradesh,8579,6699.49,34,1879.51,21.91,0.205,12/21/2022,,,,,,,,
ORD00650,Food Grains,Rice,East,Dhone,Andhra Pradesh,8578,6546.63,34,2031.37,23.68,0.252,2/19/2023,,,,,,,,
ORD00651,"Eggs, Meat & Fish",Eggs,East,Ballari,Andhra Pradesh,8568,5993.96,34,2574.04,30.04,0.24,10/15/2023,,,,,,,,
ORD00652,Fruits & Veggies,Fresh Fruits,Central,Kodmur,Andhra Pradesh,8568,6685.06,34,1882.94,21.98,0.215,4/11/2023,,,,,,,,
ORD00653,Bakery,Cakes,West,Markapur,Andhra Pradesh,8558,7040.33,34,1517.67,17.73,0.24,11/4/2022,,,,,,,,
ORD00654,"Eggs, Meat & Fish",Chicken,Central,Ongole,Andhra Pradesh,8557,6340.53,34,2216.47,25.9,0.258,7/20/2024,,,,,,,,
ORD00655,Food Grains,Dals & Pulses,Central,Nelluru,Andhra Pradesh,8539,6422.79,34,2116.21,24.78,0.255,4/5/2023,,,,,,,,
ORD00656,Food Grains,Organic Staples,Central,Krishnagiri,Andhra Pradesh,8530,6775.37,34,1754.63,20.57,0.203333333,3/2/2023,,,,,,,,
ORD00657,Fruits & Veggies,Fresh Vegetables,Central,Thanda,Andhra Pradesh,8522,5857.62,34,2664.38,31.26,0.248,11/8/2024,,,,,,,,
ORD00658,Snacks,Cookies,East,Prakasham,Andhra Pradesh,8522,6270.84,34,2251.16,26.42,0.215,1/16/2022,,,,,,,,
ORD00659,"Eggs, Meat & Fish",Mutton,West,Nandyal,Andhra Pradesh,8521,5607.07,34,2913.93,34.2,0.26,6/3/2022,,,,,,,,
ORD00660,"Eggs, Meat & Fish",Mutton,West,Kanyakumari,Andhra Pradesh,8521,6832.82,34,1688.18,19.81,0.22,11/25/2024,,,,,,,,
ORD00661,Fruits & Veggies,Organic Vegetables,East,Dharmavaram,Andhra Pradesh,8507,5979.6,34,2527.4,29.71,0.235,4/28/2022,,,,,,,,
ORD00662,Oil & Masala,Spices,East,Guntur,Andhra Pradesh,8501,6857.85,34,1643.15,19.33,0.188,8/2/2023,,,,,,,,
ORD00663,Bakery,Cakes,East,Dharmavaram,Andhra Pradesh,8491,6545.94,34,1945.06,22.91,0.18,3/4/2022,,,,,,,,
ORD00664,Snacks,Cookies,East,Ballari,Andhra Pradesh,8484,6123.51,34,2360.49,27.82,0.228333333,12/15/2024,,,,,,,,
ORD00665,Bakery,Cakes,West,Ongole,Andhra Pradesh,8472,5668.17,34,2803.83,33.1,0.228,7/6/2023,,,,,,,,
ORD00666,Food Grains,Atta & Flour,West,Nelluru,Andhra Pradesh,8465,7162.21,34,1302.79,15.39,0.242,1/4/2023,,,,,,,,
ORD00667,Snacks,Cookies,South,Cumbum,Andhra Pradesh,8465,6659.98,34,1805.02,21.32,0.206,5/18/2023,,,,,,,,
ORD00668,Oil & Masala,Edible Oil & Ghee,West,Vizag,Andhra Pradesh,8465,6861.23,34,1603.77,18.95,0.18875,6/29/2024,,,,,,,,
ORD00669,Food Grains,Organic Staples,Central,Cumbum,Andhra Pradesh,8462,6397.31,34,2064.69,24.4,0.188,9/2/2023,,,,,,,,
ORD00670,Snacks,Cookies,East,Viluppuram,Andhra Pradesh,8461,6785.16,34,1675.84,19.81,0.224285714,5/28/2023,,,,,,,,
ORD00671,Fruits & Veggies,Organic Fruits,West,Cumbum,Andhra Pradesh,8458,5722,34,2736,32.35,0.198,6/11/2022,,,,,,,,
ORD00672,Snacks,Cookies,Central,Kadiri,Andhra Pradesh,8451,6435.75,34,2015.25,23.85,0.3,10/29/2022,,,,,,,,
ORD00673,Beverages,Health Drinks,East,Nelluru,Andhra Pradesh,8447,6018.6,34,2428.4,28.75,0.245,12/26/2023,,,,,,,,
ORD00674,"Eggs, Meat & Fish",Mutton,West,Guntur,Andhra Pradesh,8446,5968.53,34,2477.47,29.33,0.19,8/26/2024,,,,,,,,
ORD00675,Beverages,Health Drinks,East,Nandyal,Andhra Pradesh,8442,6729.1,34,1712.9,20.29,0.241111111,7/27/2023,,,,,,,,
ORD00676,Oil & Masala,Spices,East,Vellore,Andhra Pradesh,8429,6360.99,34,2068.01,24.53,0.254,9/16/2022,,,,,,,,
ORD00677,Oil & Masala,Edible Oil & Ghee,East,Markapur,Andhra Pradesh,8421,6619.99,34,1801.01,21.39,0.232,7/11/2023,,,,,,,,
ORD00678,Food Grains,Atta & Flour,South,Vellore,Andhra Pradesh,8414,5699.48,34,2714.52,32.26,0.228,9/21/2023,,,,,,,,
ORD00679,Fruits & Veggies,Fresh Vegetables,Central,Kurnool,Andhra Pradesh,8412,6277.07,34,2134.93,25.38,0.2,4/30/2022,,,,,,,,
ORD00680,Snacks,Chocolates,East,Ballari,Andhra Pradesh,8411,6621.84,34,1789.16,21.27,0.193333333,2/20/2024,,,,,,,,
ORD00681,Snacks,Noodles,Central,Ballari,Andhra Pradesh,8408,6738.88,34,1669.12,19.85,0.22,1/29/2023,,,,,,,,
ORD00682,Beverages,Health Drinks,Central,Ongole,Andhra Pradesh,8401,5769.81,34,2631.19,31.32,0.1625,8/7/2024,,,,,,,,
ORD00683,Snacks,Noodles,Central,Kadiri,Andhra Pradesh,8395,6343.98,34,2051.02,24.43,0.206,9/23/2024,,,,,,,,
ORD00684,Food Grains,Organic Staples,Central,Kanyakumari,Andhra Pradesh,8393,7041.99,34,1351.01,16.1,0.23,3/30/2024,,,,,,,,
ORD00685,Beverages,Soft Drinks,South,Markapur,Andhra Pradesh,8392,5945.72,34,2446.28,29.15,0.198,10/31/2022,,,,,,,,
ORD00686,Beverages,Soft Drinks,East,Eluru,Andhra Pradesh,8387,6424.12,34,1962.88,23.4,0.19,1/30/2024,,,,,,,,
ORD00687,Bakery,Breads & Buns,South,Krishnagiri,Andhra Pradesh,8385,6186.45,34,2198.55,26.22,0.185,6/16/2024,,,,,,,,
ORD00688,Snacks,Noodles,South,Markapur,Andhra Pradesh,8376,6113.87,34,2262.13,27.01,0.24,10/29/2024,,,,,,,,
ORD00689,"Eggs, Meat & Fish",Eggs,West,Krishnagiri,Andhra Pradesh,8361,6194.69,33,2166.31,25.91,0.184,6/4/2023,,,,,,,,
ORD00690,Fruits & Veggies,Fresh Vegetables,Central,Kanyakumari,Andhra Pradesh,8359,6176.72,33,2182.28,26.11,0.215714286,5/27/2024,,,,,,,,
ORD00691,Bakery,Biscuits,Central,Dhone,Andhra Pradesh,8331,6686.58,33,1644.42,19.74,0.2075,9/23/2022,,,,,,,,
ORD00692,Bakery,Biscuits,Central,Kanyakumari,Andhra Pradesh,8330,7127.49,33,1202.51,14.44,0.1975,7/22/2022,,,,,,,,
ORD00693,Snacks,Chocolates,East,Kodmur,Andhra Pradesh,8329,5940.37,33,2388.63,28.68,0.254,4/9/2024,,,,,,,,
ORD00694,Bakery,Breads & Buns,West,Thanda,Andhra Pradesh,8321,6038.36,33,2282.64,27.43,0.178,2/10/2022,,,,,,,,
ORD00695,"Eggs, Meat & Fish",Chicken,East,Nelluru,Andhra Pradesh,8320,6727.62,33,1592.38,19.14,0.204285714,11/16/2023,,,,,,,,
ORD00696,Snacks,Noodles,West,Kadiri,Andhra Pradesh,8318,5782.85,33,2535.15,30.48,0.206,12/19/2022,,,,,,,,
ORD00697,Food Grains,Dals & Pulses,West,Ongole,Andhra Pradesh,8315,5075.71,33,3239.29,38.96,0.181666667,7/18/2022,,,,,,,,
ORD00698,Snacks,Noodles,East,Ramanadhapuram,Andhra Pradesh,8309,6251.2,33,2057.8,24.77,0.212,5/15/2023,,,,,,,,
ORD00699,Food Grains,Atta & Flour,East,Dhone,Andhra Pradesh,8304,6433.06,33,1870.94,22.53,0.2025,9/24/2024,,,,,,,,
ORD00700,Oil & Masala,Spices,South,Kanyakumari,Andhra Pradesh,8291,6701.17,33,1589.83,19.18,0.22,3/24/2023,,,,,,,,
ORD00701,Fruits & Veggies,Organic Vegetables,Central,Krishnagiri,Andhra Pradesh,8290,6591.11,33,1698.89,20.49,0.15,12/22/2022,,,,,,,,
ORD00702,"Eggs, Meat & Fish",Eggs,East,Cumbum,Andhra Pradesh,8287,6328.72,33,1958.28,23.63,0.19,5/1/2023,,,,,,,,
ORD00703,"Eggs, Meat & Fish",Fish,West,Dharmavaram,Andhra Pradesh,8278,5378.63,33,2899.37,35.03,0.207142857,4/2/2024,,,,,,,,
ORD00704,Fruits & Veggies,Organic Vegetables,Central,Prakasham,Andhra Pradesh,8268,5973.23,33,2294.77,27.75,0.244,3/7/2022,,,,,,,,
ORD00705,Bakery,Biscuits,South,Dharmavaram,Andhra Pradesh,8262,6841.73,33,1420.27,17.19,0.2,1/25/2024,,,,,,,,
ORD00706,Snacks,Noodles,East,Vizag,Andhra Pradesh,8251,6194.4,33,2056.6,24.93,0.228,3/10/2023,,,,,,,,
ORD00707,"Eggs, Meat & Fish",Chicken,South,Vellore,Andhra Pradesh,8233,5923.69,33,2309.31,28.05,0.235,12/3/2022,,,,,,,,
ORD00708,Food Grains,Rice,East,Krishnagiri,Andhra Pradesh,8225,5266.59,33,2958.41,35.97,0.223333333,4/1/2023,,,,,,,,
ORD00709,Fruits & Veggies,Organic Vegetables,West,Viluppuram,Andhra Pradesh,8219,6855.35,33,1363.65,16.59,0.232857143,4/24/2023,,,,,,,,
ORD00710,Beverages,Health Drinks,South,Cumbum,Andhra Pradesh,8216,6785.21,33,1430.79,17.41,0.18,9/26/2023,,,,,,,,
ORD00711,Fruits & Veggies,Organic Vegetables,West,Kanyakumari,Andhra Pradesh,8210,5581.45,33,2628.55,32.02,0.2425,3/24/2024,,,,,,,,
ORD00712,"Eggs, Meat & Fish",Eggs,East,Ramanadhapuram,Andhra Pradesh,8203,5598.37,33,2604.63,31.75,0.252,3/16/2023,,,,,,,,
ORD00713,Beverages,Health Drinks,Central,Eluru,Andhra Pradesh,8202,6402.62,33,1799.38,21.94,0.262857143,12/9/2024,,,,,,,,
ORD00714,Oil & Masala,Edible Oil & Ghee,West,Dharmavaram,Andhra Pradesh,8200,5829.95,33,2370.05,28.9,0.255,11/20/2022,,,,,,,,
ORD00715,"Eggs, Meat & Fish",Eggs,East,Prakasham,Andhra Pradesh,8191,6258.79,33,1932.21,23.59,0.252,3/8/2024,,,,,,,,
ORD00716,"Eggs, Meat & Fish",Fish,East,Ballari,Andhra Pradesh,8183,6215.97,33,1967.03,24.04,0.212,1/12/2024,,,,,,,,
ORD00717,Food Grains,Atta & Flour,West,Vizag,Andhra Pradesh,8180,7171.04,33,1008.96,12.33,0.206,11/1/2022,,,,,,,,
ORD00718,Beverages,Soft Drinks,West,Visakhapatnam,Andhra Pradesh,8180,6358.12,33,1821.88,22.27,0.223333333,1/1/2024,,,,,,,,
ORD00719,Beverages,Health Drinks,South,Visakhapatnam,Andhra Pradesh,8174,6492.98,33,1681.02,20.57,0.275,5/17/2024,,,,,,,,
ORD00720,Snacks,Chocolates,West,Kadiri,Andhra Pradesh,8172,5699.47,33,2472.53,30.26,0.198,4/8/2023,,,,,,,,
ORD00721,Snacks,Noodles,West,Ongole,Andhra Pradesh,8166,6274.02,33,1891.98,23.17,0.224,1/22/2024,,,,,,,,
ORD00722,Oil & Masala,Edible Oil & Ghee,West,Eluru,Andhra Pradesh,8160,5416.96,33,2743.04,33.62,0.258333333,4/26/2023,,,,,,,,
ORD00723,Snacks,Noodles,West,Vellore,Andhra Pradesh,8152,5408.61,33,2743.39,33.65,0.155,1/15/2024,,,,,,,,
ORD00724,Food Grains,Atta & Flour,East,Markapur,Andhra Pradesh,8143,6154.47,33,1988.53,24.42,0.225,3/30/2023,,,,,,,,
ORD00725,Food Grains,Organic Staples,East,Anathapuram,Andhra Pradesh,8136,6177.11,33,1958.89,24.08,0.258,9/23/2022,,,,,,,,
ORD00726,Snacks,Chocolates,West,Visakhapatnam,Andhra Pradesh,8135,5703.14,33,2431.86,29.89,0.12,9/20/2024,,,,,,,,
ORD00727,"Eggs, Meat & Fish",Fish,South,Kanyakumari,Andhra Pradesh,8104,5592.95,32,2511.05,30.99,0.29,1/5/2023,,,,,,,,
ORD00728,Oil & Masala,Masalas,South,Vellore,Andhra Pradesh,8102,6003.82,32,2098.18,25.9,0.17,12/21/2024,,,,,,,,
ORD00729,Snacks,Cookies,West,Kanyakumari,Andhra Pradesh,8079,6718.09,32,1360.91,16.85,0.21,11/30/2024,,,,,,,,
ORD00730,Beverages,Health Drinks,East,Kadiri,Andhra Pradesh,8068,6158.03,32,1909.97,23.67,0.196666667,9/10/2024,,,,,,,,
ORD00731,Beverages,Health Drinks,Central,Cumbum,Andhra Pradesh,8063,6292.19,32,1770.81,21.96,0.221666667,1/31/2024,,,,,,,,
ORD00732,Oil & Masala,Edible Oil & Ghee,Central,Viluppuram,Andhra Pradesh,8058,6317.34,32,1740.66,21.6,0.282,2/27/2024,,,,,,,,
ORD00733,Bakery,Cakes,Central,Viluppuram,Andhra Pradesh,8040,5259.66,32,2780.34,34.58,0.168333333,1/28/2022,,,,,,,,
ORD00734,Fruits & Veggies,Fresh Vegetables,West,Krishnagiri,Andhra Pradesh,8039,5969.28,32,2069.72,25.75,0.264285714,6/13/2022,,,,,,,,
ORD00735,Bakery,Cakes,West,Kurnool,Andhra Pradesh,8038,6270.53,32,1767.47,21.99,0.234,10/8/2022,,,,,,,,
ORD00736,"Eggs, Meat & Fish",Eggs,East,Kadiri,Andhra Pradesh,8033,6332.99,32,1700.01,21.16,0.166,11/28/2024,,,,,,,,
ORD00737,Fruits & Veggies,Organic Fruits,East,Eluru,Andhra Pradesh,8029,6287.83,32,1741.17,21.69,0.208333333,6/27/2024,,,,,,,,
ORD00738,Fruits & Veggies,Organic Vegetables,Central,Nandyal,Andhra Pradesh,8028,5761.88,32,2266.12,28.23,0.174,5/9/2023,,,,,,,,
ORD00739,Oil & Masala,Edible Oil & Ghee,West,Ongole,Andhra Pradesh,8016,6232.62,32,1783.38,22.25,0.258333333,7/15/2023,,,,,,,,
ORD00740,Beverages,Health Drinks,South,Guntur,Andhra Pradesh,8011,5643.7,32,2367.3,29.55,0.302,4/27/2023,,,,,,,,
ORD00741,Food Grains,Dals & Pulses,East,Kurnool,Andhra Pradesh,8011,6335.89,32,1675.11,20.91,0.245,5/10/2024,,,,,,,,
ORD00742,Snacks,Chocolates,East,Guntur,Andhra Pradesh,7999,5650.18,32,2348.82,29.36,0.283333333,2/8/2022,,,,,,,,
ORD00743,Snacks,Chocolates,Central,Dhone,Andhra Pradesh,7989,6174.32,32,1814.68,22.71,0.248,2/2/2023,,,,,,,,
ORD00744,Oil & Masala,Edible Oil & Ghee,East,Kadiri,Andhra Pradesh,7988,5677.46,32,2310.54,28.93,0.192,3/7/2024,,,,,,,,
ORD00745,Fruits & Veggies,Organic Vegetables,West,Vizag,Andhra Pradesh,7987,5093.73,32,2893.27,36.22,0.2375,8/18/2023,,,,,,,,
ORD00746,Snacks,Noodles,Central,Guntur,Andhra Pradesh,7985,4791.45,32,3193.55,39.99,0.196,4/30/2023,,,,,,,,
ORD00747,Food Grains,Rice,East,Kanyakumari,Andhra Pradesh,7975,6099.91,32,1875.09,23.51,0.263333333,7/29/2022,,,,,,,,
ORD00748,Snacks,Cookies,East,Eluru,Andhra Pradesh,7973,6281.11,32,1691.89,21.22,0.19,8/9/2023,,,,,,,,
ORD00749,"Eggs, Meat & Fish",Chicken,East,Adoni,Andhra Pradesh,7972,6840.96,32,1131.04,14.19,0.218333333,5/17/2023,,,,,,,,
ORD00750,Food Grains,Rice,East,Viluppuram,Andhra Pradesh,7966,7072.81,32,893.19,11.21,0.24,10/14/2022,,,,,,,,
ORD00751,Fruits & Veggies,Fresh Fruits,South,Kanyakumari,Andhra Pradesh,7959,6172.18,32,1786.82,22.45,0.182,5/19/2023,,,,,,,,
ORD00752,Snacks,Noodles,East,Krishnagiri,Andhra Pradesh,7958,5572.7,32,2385.3,29.97,0.22,4/15/2023,,,,,,,,
ORD00753,"Eggs, Meat & Fish",Fish,West,Eluru,Andhra Pradesh,7950,5395.31,32,2554.69,32.13,0.166666667,9/21/2024,,,,,,,,
ORD00754,Oil & Masala,Spices,West,Dhone,Andhra Pradesh,7947,5810.46,32,2136.54,26.88,0.215714286,9/9/2022,,,,,,,,
ORD00755,Oil & Masala,Spices,West,Ongole,Andhra Pradesh,7943,5689.34,32,2253.66,28.37,0.242,10/27/2023,,,,,,,,
ORD00756,Beverages,Soft Drinks,South,Krishnagiri,Andhra Pradesh,7939,6232.56,32,1706.44,21.49,0.304,5/11/2023,,,,,,,,
ORD00757,Snacks,Chocolates,Central,Kanyakumari,Andhra Pradesh,7936,5945.77,32,1990.23,25.08,0.21,10/19/2024,,,,,,,,
ORD00758,Fruits & Veggies,Fresh Vegetables,West,Ramanadhapuram,Andhra Pradesh,7912,5074.99,32,2837.01,35.86,0.208,2/2/2022,,,,,,,,
ORD00759,Food Grains,Dals & Pulses,West,Kanyakumari,Andhra Pradesh,7897,6300.31,32,1596.69,20.22,0.195,6/4/2024,,,,,,,,
